0.33	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0
0.34	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
0.35	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
0.36	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.38	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.39	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.4	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.41	0	0	1	1	0	0	1	2	1	1	0	0	0	1	0
0.42	0	0	1	1	0	0	1	2	1	1	0	0	0	1	0
0.43	0	0	1	1	0	0	1	2	1	1	0	0	0	1	0
0.44	0	0	1	1	0	0	1	2	1	1	0	0	0	1	0
0.45	0	0	1	1	0	0	1	2	1	1	0	0	0	1	0
0.46	0	0	1	1	0	0	1	2	1	1	0	0	0	1	0
0.47	0	0	1	1	0	0	1	2	1	1	0	0	0	1	0
0.48	0	0	1	1	0	0	1	2	1	1	0	0	0	1	0
0.49	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.5	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.51	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.52	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.53	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
0.54	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
0.55	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
0.56	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.57	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
0.58	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.59	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.6	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.61	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.62	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.64	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.65	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.66	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.67	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.68	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.69	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.7	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.71	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
0.72	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
0.73	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
0.74	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0
0.75	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0
0.76	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
0.77	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0
0.78	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0
0.79	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0
0.8	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0
0.81	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0
0.82	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0
0.83	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
0.84	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.85	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.86	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.88	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.89	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.31	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1.32	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1.33	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
1.34	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0
1.35	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0
1.36	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0
1.38	0	0	1	1	0	0	1	2	1	0	0	0	0	0	0
1.39	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.4	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.41	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.42	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.43	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.44	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.45	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.46	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.47	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.48	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.49	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.5	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.51	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
1.52	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
1.53	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0
1.54	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0
1.55	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0
1.56	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0
1.57	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0
1.58	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0
1.59	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0
1.6	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.61	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.62	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.64	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.65	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.66	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.67	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.68	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.69	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.7	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0
1.71	0	0	1	1	0	0	1	2	1	1	0	0	0	1	0
1.72	0	0	1	1	0	0	1	2	2	1	0	0	0	1	0
1.73	0	0	1	1	0	0	1	2	2	1	0	0	0	1	1
1.74	0	0	1	1	0	0	1	2	2	1	0	0	0	1	1
1.75	0	0	1	2	0	0	1	2	2	1	0	0	0	1	1
1.76	0	0	1	2	0	0	1	3	2	1	0	0	0	1	1
1.77	0	0	1	2	0	0	1	2	2	1	0	0	0	1	1
1.78	0	0	1	2	0	0	1	2	2	1	0	0	0	1	1
1.79	0	0	1	2	0	0	1	2	2	1	0	0	0	1	1
1.8	0	0	1	2	0	0	1	2	2	1	0	0	0	1	1
1.81	0	0	1	2	0	0	1	2	2	1	0	0	0	1	1
1.82	0	0	1	2	0	0	1	2	2	1	0	0	0	1	0
1.83	0	0	1	2	0	0	1	2	1	1	0	0	0	1	1
1.84	0	0	1	2	0	0	1	2	1	1	0	0	0	1	1
1.85	0	0	1	2	0	0	1	2	1	1	0	0	0	1	0
1.86	0	0	1	2	0	0	1	2	1	1	0	0	0	1	0
1.88	0	0	1	2	0	0	1	2	1	1	0	0	0	1	0
1.89	0	0	1	1	0	0	1	2	1	1	0	0	0	1	0
1.9	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
1.91	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
1.92	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0
1.93	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0
1.94	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
1.95	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0
1.96	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
1.97	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
1.98	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
1.99	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
2.0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
2.01	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
2.02	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0
2.03	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
2.04	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0
2.05	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0
2.06	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0
2.07	1	0	1	1	0	0	1	2	1	1	0	0	0	1	0
2.08	1	0	1	1	0	0	1	2	1	1	0	0	0	1	0
2.09	1	0	1	1	0	0	1	2	1	1	0	0	0	1	0
2.1	1	0	1	2	0	0	1	2	1	1	0	0	0	1	0
2.11	1	0	1	2	0	0	1	2	1	1	0	0	0	1	1
2.12	1	0	1	2	0	0	1	2	1	1	0	0	0	1	1
2.14	1	0	1	2	0	0	1	2	1	1	0	0	0	1	1
2.15	1	0	1	2	0	0	1	3	1	2	0	0	0	1	1
2.16	1	0	1	2	0	0	1	3	1	2	0	0	0	1	1
2.17	1	0	2	2	0	0	1	3	1	2	0	0	0	1	1
2.18	1	0	1	2	0	0	1	3	1	2	0	0	0	1	1
2.19	1	0	2	2	0	0	1	3	1	2	0	0	0	1	1
2.2	1	0	2	2	0	0	1	3	1	2	0	0	0	1	1
2.21	1	0	2	2	0	0	1	3	1	2	0	0	0	1	1
2.22	1	0	2	2	0	0	1	3	1	2	0	0	0	1	1
2.23	1	0	2	2	0	0	1	3	1	2	0	0	0	1	1
2.24	1	0	2	2	0	0	1	3	1	2	0	0	0	1	1
2.25	1	0	2	2	0	0	1	3	1	2	0	0	0	1	1
2.26	1	0	2	2	0	0	2	3	1	2	0	0	0	1	1
2.27	1	0	2	2	0	0	2	3	1	2	0	0	0	1	1
2.28	1	0	2	2	0	0	2	4	2	2	0	0	1	1	1
2.29	1	0	2	3	0	1	2	4	2	2	1	0	1	1	1
2.3	1	0	3	3	0	1	3	5	2	2	1	1	1	2	1
2.31	1	1	3	5	0	1	3	6	3	2	1	1	1	2	1
2.32	1	1	4	8	0	1	4	9	4	3	1	1	2	2	2
2.33	1	1	4	10	1	2	5	11	6	4	1	1	2	3	2
2.34	1	1	4	12	1	2	6	13	8	4	1	1	2	3	2
2.35	1	1	5	13	1	2	7	15	11	5	2	2	3	3	3
2.36	1	2	5	14	1	3	8	17	13	5	2	2	3	4	3
2.38	1	2	5	15	1	3	9	19	15	6	2	2	3	4	4
2.39	1	2	6	16	1	3	10	20	17	6	2	2	3	4	4
2.4	1	2	6	16	1	4	10	21	18	7	2	2	3	4	4
2.41	1	2	6	18	1	4	10	22	20	7	2	2	4	5	4
2.42	1	2	6	17	1	4	11	22	20	8	2	3	4	5	4
2.43	1	2	6	17	1	4	11	23	21	8	2	2	4	5	4
2.44	1	2	6	17	1	4	11	23	22	8	2	3	4	5	4
2.45	1	2	6	17	1	4	11	23	22	8	2	3	4	5	4
2.46	1	2	6	17	1	4	11	23	22	8	2	3	4	5	4
2.47	1	2	6	16	1	4	11	23	22	8	2	2	4	5	4
2.48	1	2	6	14	1	4	11	23	22	8	2	2	4	5	4
2.49	1	2	6	13	1	4	11	23	22	8	2	2	4	5	4
2.5	1	2	6	11	1	4	11	22	21	8	2	2	3	5	4
2.51	1	2	6	10	1	4	11	21	21	8	2	2	3	5	4
2.52	1	2	6	9	1	4	10	20	21	8	2	2	3	5	4
2.53	1	2	6	9	1	4	11	20	22	8	2	2	3	5	4
2.54	1	2	6	9	1	4	10	20	21	7	2	2	3	5	4
2.55	1	2	5	9	1	4	10	20	22	8	2	2	3	5	4
2.56	1	2	6	9	1	4	10	20	21	7	2	2	3	5	4
2.57	1	2	6	10	1	4	11	21	22	7	2	2	3	5	4
2.58	1	2	6	11	1	4	11	22	22	8	2	2	3	5	4
2.59	1	2	6	12	1	4	11	22	22	8	2	3	3	5	4
2.6	1	2	6	13	1	4	11	22	22	8	2	3	3	5	4
2.61	1	2	6	14	1	4	11	23	22	8	2	3	4	5	4
2.62	1	2	6	14	1	4	12	23	22	8	2	3	4	5	4
2.64	1	2	6	15	1	4	11	23	22	8	2	3	4	5	5
2.65	1	2	6	15	1	4	12	24	22	8	2	3	4	5	5
2.66	1	2	6	15	1	4	12	24	22	8	2	3	4	5	5
2.67	1	2	6	15	1	4	12	23	21	8	2	3	4	5	5
2.68	1	2	6	15	1	4	12	23	21	8	2	3	4	5	5
2.69	1	2	6	15	1	4	12	23	20	8	2	3	4	5	5
2.7	1	2	6	14	1	4	12	23	20	8	2	3	4	5	5
2.71	1	2	6	14	1	4	12	22	20	8	2	3	4	5	4
2.72	1	2	6	13	1	4	11	22	19	8	2	3	3	5	4
2.73	1	2	6	12	1	4	11	22	18	8	2	3	3	5	4
2.74	1	2	6	12	1	4	11	21	17	8	2	2	3	5	4
2.75	1	2	6	11	1	4	11	20	16	8	2	2	3	5	4
2.76	1	2	6	11	1	3	11	19	15	8	2	2	3	5	4
2.77	1	2	5	11	1	3	10	19	14	8	2	2	3	5	4
2.78	1	2	5	11	1	3	10	18	13	7	2	2	3	5	4
2.79	1	1	5	12	1	3	9	17	12	7	2	2	2	5	4
2.8	1	1	5	12	1	3	9	17	11	7	2	2	2	5	4
2.81	1	1	5	12	1	3	9	16	10	7	1	2	2	5	4
2.82	1	1	5	12	1	3	9	16	10	7	1	2	2	4	3
2.83	1	1	5	13	1	2	9	15	9	7	1	2	2	4	3
2.84	1	1	5	12	1	2	8	15	8	7	1	2	2	4	3
2.85	1	1	5	11	1	2	7	14	8	6	1	2	2	4	3
2.86	1	1	4	10	1	2	7	13	7	6	1	1	2	4	3
2.88	1	1	4	9	1	2	6	11	6	5	1	1	1	3	3
2.89	1	1	4	8	1	2	6	10	5	5	1	1	1	3	2
2.9	1	1	3	7	0	1	5	9	5	4	1	1	1	3	2
2.91	1	1	3	6	0	1	5	8	4	4	1	1	1	3	2
2.92	1	1	3	5	0	1	4	8	4	4	1	1	1	2	2
2.93	1	1	3	4	0	1	4	7	3	3	1	1	1	2	2
2.94	1	1	3	4	0	1	4	6	3	3	1	1	1	2	2
2.95	1	0	3	4	0	1	3	6	3	3	1	1	1	2	1
2.96	1	0	3	3	0	1	3	6	2	2	1	1	1	2	1
2.97	1	0	2	3	0	1	3	5	2	2	1	1	1	2	1
2.98	1	0	2	3	0	1	3	5	2	2	1	1	1	2	1
2.99	1	0	2	3	0	1	2	4	2	2	0	0	1	1	1
3.0	1	0	2	2	0	1	3	4	2	2	0	0	1	1	1
3.01	1	0	2	2	0	1	2	4	2	2	0	0	1	1	1
3.02	1	0	2	2	0	1	2	4	2	2	0	0	1	1	1
3.03	1	0	2	2	0	1	2	4	2	2	0	0	1	1	1
3.04	1	0	2	2	0	1	2	4	1	2	0	0	1	1	1
3.05	1	0	2	2	0	0	2	4	1	2	0	0	1	1	1
3.06	1	0	2	2	0	1	2	4	1	2	0	0	0	1	1
3.07	1	0	2	2	0	1	2	4	1	2	0	0	0	1	1
3.08	1	0	2	2	0	1	2	4	2	2	0	0	1	1	1
3.09	1	0	2	2	0	1	2	4	1	2	0	0	1	1	1
3.1	1	0	2	2	0	1	2	4	2	2	0	0	1	1	1
3.11	1	0	2	2	0	1	2	4	2	2	0	0	0	1	1
3.12	1	0	2	3	0	1	2	4	2	2	0	0	1	1	1
3.14	1	0	2	3	0	1	2	4	1	2	0	0	1	1	1
3.15	1	0	2	3	0	1	2	4	2	2	0	0	1	1	1
3.16	1	0	2	3	0	0	2	4	2	2	0	0	1	1	1
3.17	1	0	2	3	0	1	2	4	2	2	1	0	1	1	1
3.18	1	0	2	3	0	1	2	4	1	2	0	0	1	2	1
3.19	1	0	2	3	0	1	2	4	2	2	0	0	1	1	1
3.2	1	0	2	2	0	1	2	4	2	2	0	0	1	1	1
3.21	1	0	2	2	0	1	2	4	2	2	0	0	1	1	1
3.22	1	0	2	2	0	1	2	4	2	2	1	0	1	2	1
3.23	1	0	2	3	0	1	2	4	2	2	1	0	1	2	1
3.24	1	0	2	2	0	1	2	4	2	2	1	0	1	2	1
3.25	1	0	3	3	0	1	3	5	2	2	1	1	1	2	1
3.26	1	0	3	3	0	1	3	5	2	3	1	1	1	2	1
3.27	1	0	3	3	0	1	3	5	2	3	1	1	1	2	1
3.28	1	0	3	3	0	1	3	6	3	3	1	1	1	2	1
3.29	1	1	4	4	1	1	4	7	3	3	1	1	1	2	2
3.3	1	1	4	5	1	1	5	9	4	4	1	1	2	3	2
3.31	1	1	5	7	1	2	6	12	6	5	1	1	2	4	3
3.32	1	1	6	12	1	2	8	16	8	5	2	2	3	4	3
3.33	1	2	7	16	1	3	11	20	10	6	2	2	4	5	4
3.34	1	2	7	18	1	3	12	24	14	8	2	3	5	6	5
3.35	1	3	8	21	2	4	14	28	17	9	3	3	5	7	6
3.36	1	3	8	22	2	5	15	31	20	10	3	3	5	7	6
3.38	1	3	9	23	2	5	17	32	23	11	3	4	6	8	7
3.39	1	3	9	24	2	5	18	34	24	12	3	4	6	8	7
3.4	1	3	9	25	2	6	19	35	26	13	3	4	6	8	7
3.41	1	3	9	26	2	6	19	37	28	14	3	4	6	9	8
3.42	1	3	10	27	2	6	19	38	29	14	4	4	6	9	8
3.43	1	3	10	26	2	6	19	38	30	14	4	4	6	9	8
3.44	1	4	10	26	2	6	20	39	30	14	4	5	6	9	8
3.45	1	3	10	26	2	6	20	39	31	15	4	4	6	9	8
3.46	1	3	10	25	2	6	20	39	31	15	4	4	6	9	8
3.47	1	4	10	24	2	6	20	38	32	15	4	4	6	9	8
3.48	1	3	10	22	2	6	20	38	33	15	4	4	6	9	8
3.49	1	3	10	20	2	7	20	38	33	15	3	4	6	9	8
3.5	2	3	10	19	2	7	20	37	34	15	3	4	6	9	8
3.51	2	3	10	16	2	7	20	37	33	15	3	4	6	9	8
3.52	2	3	10	15	2	7	19	36	34	15	3	4	5	9	8
3.53	2	3	10	16	2	7	19	36	35	15	3	4	5	9	8
3.54	2	3	10	15	2	7	19	36	35	14	3	4	5	9	8
3.55	2	3	10	15	2	7	19	35	35	14	3	4	5	8	8
3.56	1	3	10	16	2	7	19	35	35	14	3	4	5	9	7
3.57	1	3	10	17	2	7	20	37	35	14	3	4	5	9	8
3.58	1	3	11	20	2	8	20	38	36	14	3	4	6	9	8
3.59	1	4	11	22	2	8	21	39	36	14	3	5	6	10	8
3.6	1	4	11	24	2	8	21	40	37	15	4	5	6	10	9
3.61	1	4	11	25	3	8	22	41	37	15	4	5	6	10	9
3.62	1	4	11	26	2	8	22	41	37	16	4	5	6	10	9
3.64	1	4	12	27	2	8	23	42	37	16	4	5	6	10	9
3.65	1	4	12	28	2	8	23	43	37	17	4	5	6	10	9
3.66	1	4	12	27	2	8	23	43	36	17	4	5	6	10	9
3.67	1	4	12	26	2	8	23	43	36	17	4	5	6	11	9
3.68	1	4	12	26	2	8	22	43	36	16	4	5	6	10	9
3.69	1	4	12	25	2	8	22	43	35	17	4	5	7	11	9
3.7	1	4	12	25	2	8	23	42	34	16	4	5	6	11	9
3.71	1	4	11	23	2	8	22	41	34	16	4	5	6	10	9
3.72	1	4	11	23	2	8	22	41	33	17	4	5	6	10	9
3.73	1	4	11	22	2	8	22	40	32	16	4	5	6	10	9
3.74	1	4	11	21	2	8	22	39	31	16	3	5	6	10	9
3.75	2	4	11	21	2	8	21	38	29	16	3	5	6	10	9
3.76	2	4	11	20	2	7	21	37	27	16	3	5	5	10	8
3.77	2	3	10	20	2	7	21	37	26	16	3	4	5	10	8
3.78	2	3	10	21	2	6	20	36	24	15	3	4	5	10	8
3.79	2	3	10	22	2	6	20	35	23	15	3	4	5	10	8
3.8	2	3	10	22	1	6	19	34	21	15	3	4	4	10	7
3.81	2	3	10	23	2	6	18	33	20	15	3	4	4	9	7
3.82	2	3	10	23	2	5	18	33	19	15	3	4	4	9	7
3.83	2	3	10	23	1	5	17	32	18	15	3	4	4	9	7
3.84	2	3	10	22	1	5	16	31	17	14	3	3	4	9	7
3.85	3	2	9	21	1	5	15	29	16	14	3	3	4	8	6
3.86	2	2	9	19	1	4	14	27	14	12	2	3	3	8	6
3.88	2	2	9	17	1	4	13	24	13	11	2	3	3	7	5
3.89	2	2	8	15	1	4	12	22	11	10	2	2	3	7	5
3.9	2	2	7	13	1	3	10	20	10	9	2	2	2	6	4
3.91	2	1	7	11	1	3	10	18	8	8	2	2	2	6	4
3.92	2	1	7	10	1	2	9	16	7	8	2	2	2	5	4
3.93	2	1	6	9	1	2	8	14	7	7	1	2	2	5	4
3.94	2	1	6	8	1	2	8	13	6	7	1	1	2	5	3
3.95	2	1	6	8	1	2	7	13	5	6	1	1	2	4	3
3.96	2	1	6	7	1	2	7	12	5	6	1	1	2	4	3
3.97	2	1	6	7	1	2	6	11	5	6	1	1	1	4	3
3.98	2	1	6	6	1	2	6	11	4	5	1	1	1	4	3
3.99	2	1	6	6	1	1	6	10	4	5	1	1	1	3	2
4.0	2	1	6	6	1	1	6	10	4	5	1	1	1	4	2
4.01	2	1	6	6	1	1	6	10	4	5	1	1	1	4	3
4.02	3	1	6	6	1	1	6	11	4	5	1	1	1	4	3
4.03	3	1	6	6	1	1	6	11	4	6	1	1	1	4	3
4.04	4	1	6	7	1	2	6	13	4	7	1	1	1	4	3
4.05	5	1	7	8	1	2	7	14	5	8	1	1	2	5	3
4.06	6	1	7	9	1	2	8	16	6	9	1	1	2	6	4
4.07	7	1	8	10	1	2	9	18	6	10	2	2	2	6	4
4.08	8	1	8	11	1	2	10	20	7	11	2	2	2	7	5
4.09	9	2	9	13	1	3	11	22	8	12	2	2	2	8	5
4.1	10	2	9	14	1	3	11	24	8	13	2	2	3	8	6
4.11	11	2	10	15	1	3	12	26	9	14	2	2	3	9	6
4.12	11	2	10	15	1	3	13	27	9	15	2	2	3	10	6
4.14	12	2	11	16	1	3	14	29	10	16	2	3	3	10	7
4.15	12	2	11	17	1	3	14	31	10	17	2	3	3	11	7
4.16	13	2	12	17	1	4	15	32	11	17	2	3	3	11	7
4.17	13	2	12	18	2	4	15	32	11	18	2	3	4	11	8
4.18	14	2	12	18	2	4	16	33	11	18	2	3	4	12	8
4.19	13	2	12	18	2	4	16	34	12	19	3	3	4	12	8
4.2	14	2	13	18	2	4	16	34	12	19	3	3	4	12	8
4.21	13	2	13	18	2	4	16	34	12	19	3	3	4	12	8
4.22	13	2	13	17	2	4	16	34	12	19	3	3	4	12	8
4.23	14	2	14	17	2	4	17	34	12	19	3	3	4	12	8
4.24	13	3	14	17	2	4	17	35	13	20	3	3	4	12	9
4.25	13	3	15	18	2	4	18	36	14	20	3	3	4	13	9
4.26	13	3	15	18	2	5	19	37	14	21	3	3	4	13	9
4.27	13	3	16	19	3	5	20	40	15	21	4	4	5	13	9
